Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
36173,Shadow Rebellion,3DS,2012.0,Fighting,Ascaron Entertainment GmbH,0.08,0.02,0.01,0.0,0.11
36174,Path of Glory,X360,2008.0,Simulation,Electronic Arts,0.05,0.01,0.01,0.0,0.07
36175,Dawn of Steel,GBA,2024.0,Racing,Activision,0.04,0.0,0.02,0.0,0.06
36176,Curse of Ruin,PS2,2021.0,Sports,Sega,0.06,0.05,0.03,0.0,0.14
36177,Empire of Origins,PSP,2004.0,Role-Playing,Disney Interactive Studios,0.37,0.05,0.0,0.19,0.61
36178,Empire of Valor,DS,2000.0,Strategy,Electronic Arts,0.03,0.01,0.0,0.01,0.05
36179,Fall of Glory,Wii,2009.0,Action,Namco Bandai Games,0.11,0.14,0.02,0.04,0.31
36180,Rise of Vengeance,PS2,2010.0,Platform,Idea Factory,0.16,0.19,0.12,0.1,0.57
36181,Return to Horizon,XB,2000.0,Sports,Acclaim Entertainment,0.03,0.01,0.0,0.0,0.04
36182,Edge of Glory,X360,2008.0,Action,Activision,0.02,0.02,0.01,0.0,0.05
36183,Warriors of Legends,GBA,2009.0,Sports,NewKidCo,0.52,0.35,0.12,0.64,1.63
36184,Warriors of Horizon,PSP,2012.0,Action,Konami Digital Entertainment,0.08,0.08,0.07,0.04,0.27
36185,Rise of Vengeance,DS,2009.0,Puzzle,Koch Media,0.15,0.14,0.1,0.0,0.39
36186,Kingdom of Steel,XB,2010.0,Simulation,Irem Software Engineering,0.08,0.02,0.0,0.01,0.11
36187,Chronicles of Darkness,3DS,2008.0,Role-Playing,Take-Two Interactive,0.06,0.04,0.01,0.01,0.12
36188,Rise of Glory,PS4,2003.0,Racing,Sony Computer Entertainment,0.0,0.01,0.0,0.01,0.02
36189,Battle for Chaos,PS,2014.0,Shooter,Konami Digital Entertainment,0.05,0.04,0.03,0.0,0.12
36190,Kingdom of Frontier,GBA,2010.0,Platform,Alchemist,0.38,0.15,0.03,0.04,0.6
36191,Shadow Steel,GBA,2002.0,Simulation,Namco Bandai Games,0.07,0.01,0.02,0.02,0.12
36192,Realm of Legends,PS2,2009.0,Sports,Eidos Interactive,0.8,0.85,0.12,0.26,2.03
36193,Warriors of Honor,PS2,2007.0,Role-Playing,Square Enix,0.1,0.02,0.0,0.01,0.13
36194,Age of Origins,DS,2010.0,Adventure,Ubisoft,0.01,0.02,0.0,0.0,0.03
36195,Secrets of Honor,PS3,2010.0,Puzzle,Vic Tokai,0.18,0.2,0.05,0.05,0.48
36196,Quest for Steel,X360,2010.0,Adventure,Activision Value,0.29,0.25,0.14,0.09,0.77
36197,Curse of Legends,GEN,2016.0,Fighting,Electronic Arts,0.07,0.0,0.01,0.0,0.08
36198,Quest for Twilight,X360,2023.0,Simulation,Sony Computer Entertainment,0.44,0.22,0.04,0.01,0.71
36199,Quest for Frontier,XB,2013.0,Shooter,Nintendo,0.05,0.06,0.0,0.0,0.11
36200,Edge of Horizon,PC,2009.0,Fighting,ChunSoft,0.39,0.13,0.13,0.37,1.02
36201,Empire of Honor,PS2,2015.0,Misc,Konami Digital Entertainment,0.37,0.18,0.06,0.06,0.67
36202,Tales of Storm,DS,2001.0,Misc,Warashi,0.15,0.08,0.0,0.0,0.23
36203,Fall of Redemption,PSP,2008.0,Platform,Ubisoft,0.24,0.31,0.04,0.04,0.63
36204,Tales of Destiny,XB,2011.0,Action,Ubisoft,0.31,0.19,0.05,0.08,0.63
36205,Realm of Storm,NG,2005.0,Sports,Acclaim Entertainment,1.58,0.77,1.64,0.56,4.55
36206,Age of Origins,Wii,2011.0,Shooter,Namco Bandai Games,0.07,0.1,0.01,0.02,0.2
36207,Battle for Ruin,PS4,2003.0,Misc,Rocket Company,0.01,0.02,0.0,0.0,0.03
36208,Rise of Ruin,Wii,2008.0,Strategy,Activision,0.02,0.04,0.02,0.01,0.09
36209,Rise of Ashes,PC,2005.0,Strategy,Gainax Network Systems,0.28,0.06,0.03,0.09,0.46
36210,Fall of Eclipse,PS,2001.0,Role-Playing,Compile Heart,0.03,0.05,0.02,0.01,0.11
36211,Battle for Glory,DS,2002.0,Shooter,Game Factory,0.05,0.02,0.03,0.0,0.1
36212,Path of Destiny,DS,2010.0,Racing,Sony Computer Entertainment,0.13,0.01,0.02,0.03,0.19
36213,Tales of Twilight,DS,2016.0,Role-Playing,Capcom,0.64,0.17,0.48,0.66,1.95
36214,Age of Vengeance,Wii,2006.0,Action,Sega,0.03,0.01,0.01,0.01,0.06
36215,Edge of Horizon,XB,2005.0,Racing,Dorart,0.02,0.0,0.0,0.0,0.02
36216,Chronicles of Destiny,PS2,2006.0,Racing,Electronic Arts,0.83,0.67,0.15,0.02,1.67
36217,Dawn of Valor,PS,2007.0,Sports,Nintendo,0.22,0.09,0.09,0.01,0.41
36218,Battle for Storm,PS3,2012.0,Simulation,Phenomedia,0.01,0.02,0.0,0.0,0.03
36219,Realm of Ruin,GBA,2010.0,Shooter,Nintendo,0.07,0.03,0.0,0.02,0.12
36220,Tales of Steel,GBA,2000.0,Sports,Sony Computer Entertainment,0.2,0.16,0.01,0.02,0.39
36221,Battle for Ruin,GBA,2002.0,Adventure,Midway Games,0.01,0.05,0.07,0.03,0.16
36222,Curse of Honor,PSP,1982.0,Sports,Play It,0.07,0.02,0.0,0.02,0.11
36223,Edge of Twilight,PS3,2022.0,Sports,Konami Digital Entertainment,0.16,0.04,0.02,0.02,0.24
36224,Edge of Glory,GC,2006.0,Simulation,Reef Entertainment,1.19,0.27,0.63,0.4,2.49
36225,Secrets of Vengeance,PS2,2010.0,Strategy,Konami Digital Entertainment,0.08,0.06,0.01,0.01,0.16
36226,Empire of Ashes,PS3,2003.0,Sports,PQube,0.04,0.02,0.02,0.02,0.1
36227,Kingdom of Origins,PS2,2007.0,Strategy,Konami Digital Entertainment,0.07,0.08,0.02,0.01,0.18
36228,Fall of Origins,PC,2005.0,Sports,Electronic Arts,0.06,0.01,0.02,0.01,0.1
36229,Realm of Twilight,PC,2006.0,Action,Global Star,0.01,0.01,0.01,0.0,0.03
36230,Empire of Fire,PC,2005.0,Action,Sega,0.05,0.11,0.02,0.01,0.19
36231,Guardians of Fire,Wii,2002.0,Sports,Sony Computer Entertainment,0.06,0.02,0.0,0.1,0.18
36232,Battle for Ashes,DS,2015.0,Misc,Sony Computer Entertainment,0.04,0.04,0.0,0.01,0.09
36233,Battle for Twilight,N64,2009.0,Strategy,Unknown,0.03,0.05,0.0,0.0,0.08
36234,Empire of Steel,PSP,2007.0,Sports,Konami Digital Entertainment,0.03,0.07,0.01,0.01,0.12
36235,Fall of Honor,Wii,2010.0,Misc,Ubisoft,0.57,0.43,0.03,0.15,1.18
36236,Curse of Glory,PS,2013.0,Racing,Take-Two Interactive,1.87,0.39,0.34,0.55,3.15
36237,Chronicles of Darkness,PS2,1997.0,Sports,Electronic Arts,0.22,0.17,0.1,0.05,0.54
36238,Empire of Eclipse,PS2,2001.0,Adventure,505 Games,0.08,0.05,0.02,0.0,0.15
36239,Dawn of Legends,Wii,2024.0,Misc,TDK Mediactive,0.02,0.03,0.01,0.0,0.06
36240,Rise of Glory,PS2,2009.0,Action,Zoo Digital Publishing,0.07,0.05,0.02,0.01,0.15
36241,Guardians of Steel,PS2,2002.0,Racing,Take-Two Interactive,0.25,0.6,0.01,0.84,1.7
36242,Battle for Origins,PS4,2021.0,Action,Square Enix,0.2,0.06,0.02,0.15,0.43
36243,Edge of Darkness,PSP,2011.0,Sports,Electronic Arts,0.21,0.14,0.1,0.04,0.49
36244,Warriors of Darkness,X360,2016.0,Misc,CyberFront,0.09,0.01,0.01,0.0,0.11
36245,Kingdom of Legends,PC,2004.0,Role-Playing,Tecmo Koei,0.18,0.09,0.02,0.02,0.31
36246,Secrets of Twilight,XOne,2024.0,Adventure,THQ,0.12,0.28,0.04,0.05,0.49
36247,Quest for Glory,DS,2006.0,Role-Playing,Konami Digital Entertainment,0.06,0.07,0.0,0.02,0.15
36248,Dawn of Chaos,3DS,2005.0,Shooter,Acclaim Entertainment,0.02,0.0,0.02,0.0,0.04
36249,Rise of Destiny,PS,2010.0,Shooter,Warner Bros. Interactive Entertainment,0.05,0.07,0.04,0.0,0.16
36250,Legend of Twilight,PS2,2010.0,Misc,Namco Bandai Games,0.01,0.01,0.01,0.0,0.03
36251,Kingdom of Fire,PS3,1995.0,Strategy,Sony Computer Entertainment,0.13,0.12,0.09,0.13,0.47
36252,Age of Vengeance,X360,2006.0,Strategy,D3Publisher,0.04,0.04,0.0,0.04,0.12
36253,Age of Frontier,PC,2012.0,Shooter,Konami Digital Entertainment,0.16,0.16,0.07,0.05,0.44
36254,Tales of Chaos,PS2,1998.0,Action,Capcom,0.03,0.1,0.02,0.06,0.21
36255,Edge of Redemption,PSP,2005.0,Role-Playing,Konami Digital Entertainment,0.42,0.21,0.48,0.15,1.26
36256,Rise of Origins,PC,2023.0,Action,Electronic Arts,0.14,0.24,0.04,0.0,0.42
36257,Shadow Rebellion,X360,2022.0,Role-Playing,Nintendo,0.42,0.26,0.25,0.12,1.05
36258,Fall of Legends,PSV,2014.0,Action,Majesco Entertainment,0.1,0.13,0.09,0.13,0.45
36259,Tales of Chaos,PSV,2024.0,Racing,Ubisoft,0.06,0.01,0.0,0.0,0.07
36260,Curse of Destiny,X360,2009.0,Action,Bethesda Softworks,0.03,0.02,0.0,0.0,0.05
36261,Shadow Twilight,WiiU,2009.0,Strategy,Acclaim Entertainment,0.23,0.28,0.05,0.1,0.66
36262,Guardians of Destiny,DS,2009.0,Action,Capcom,0.13,0.08,0.06,0.01,0.28
36263,Fall of Ruin,DS,2022.0,Adventure,Slightly Mad Studios,0.03,0.01,0.0,0.02,0.06
36264,Rise of Rebellion,Wii,2012.0,Fighting,Zushi Games,0.04,0.06,0.01,0.06,0.17
36265,Chronicles of Legends,PS,2022.0,Sports,Square Enix,0.07,0.02,0.02,0.04,0.15
36266,Secrets of Storm,PS,2008.0,Strategy,Tecmo Koei,0.35,0.13,0.22,0.17,0.87
36267,Quest for Destiny,X360,2009.0,Misc,Konami Digital Entertainment,0.08,0.08,0.01,0.0,0.17
36268,Legend of Vengeance,DS,2003.0,Strategy,Mattel Interactive,0.22,0.03,0.05,0.03,0.33
36269,Chronicles of Legends,PS2,2010.0,Puzzle,Mastiff,0.08,0.03,0.02,0.02,0.15
36270,Secrets of Darkness,3DS,1995.0,Action,Rising Star Games,0.03,0.03,0.01,0.02,0.09
36271,Empire of Steel,PSV,2005.0,Simulation,Activision,0.45,0.1,0.14,0.09,0.78
36272,Quest for Steel,PC,2000.0,Action,Idea Factory,0.03,0.06,0.0,0.02,0.11
36273,Shadow Ruin,PC,2003.0,Sports,Konami Digital Entertainment,0.19,0.1,0.04,0.19,0.52
36274,Return to Steel,PS,2003.0,Action,Namco Bandai Games,0.65,0.18,0.16,0.1,1.09
36275,Edge of Twilight,PS2,2014.0,Action,Crave Entertainment,0.28,0.08,0.02,0.0,0.38
36276,Age of Destiny,X360,2011.0,Adventure,Nordcurrent,0.03,0.04,0.0,0.04,0.11
36277,Battle for Steel,PC,2023.0,Role-Playing,Activision,0.01,0.01,0.0,0.02,0.04
36278,Quest for Twilight,PSP,2006.0,Platform,Namco Bandai Games,1.2,0.94,2.08,0.14,4.36
36279,Tales of Honor,DS,2006.0,Sports,Ubisoft,0.25,0.06,0.1,0.23,0.64
36280,Path of Valor,XOne,2013.0,Puzzle,Media Works,0.19,0.09,0.1,0.05,0.43
36281,Warriors of Fire,3DS,2015.0,Action,Codemasters,1.03,1.07,0.09,0.17,2.36
36282,Path of Twilight,PS3,2024.0,Action,D3Publisher,0.41,0.21,0.08,0.33,1.03
36283,Path of Destiny,PS,1996.0,Racing,Capcom,0.41,0.09,0.09,0.0,0.59
36284,Dawn of Honor,N64,2007.0,Fighting,Atari,0.09,0.13,0.01,0.01,0.24
36285,Tales of Storm,DS,2008.0,Platform,Konami Digital Entertainment,0.15,0.03,0.01,0.01,0.2
36286,Legend of Fire,PSP,2008.0,Role-Playing,Namco Bandai Games,0.43,0.2,0.37,0.21,1.21
36287,Legend of Twilight,X360,2006.0,Sports,5pb,0.0,0.03,0.01,0.01,0.05
36288,Quest for Steel,Wii,2002.0,Action,Take-Two Interactive,0.44,0.15,0.0,0.11,0.7
36289,Rise of Steel,3DS,2015.0,Role-Playing,Konami Digital Entertainment,0.01,0.02,0.0,0.0,0.03
36290,Empire of Vengeance,Wii,1995.0,Role-Playing,Midway Games,0.02,0.01,0.01,0.01,0.05
36291,Dawn of Eclipse,DS,2024.0,Misc,Ubisoft,0.07,0.09,0.03,0.02,0.21
36292,Tales of Frontier,DS,2005.0,Shooter,Take-Two Interactive,0.46,0.43,0.11,0.31,1.31
36293,Empire of Glory,DS,2003.0,Racing,Namco Bandai Games,0.15,0.02,0.04,0.02,0.23
36294,Quest for Rebellion,Wii,2012.0,Racing,Crave Entertainment,0.01,0.06,0.08,0.02,0.17
36295,Fall of Ashes,XB,2004.0,Sports,THQ,0.03,0.04,0.0,0.03,0.1
36296,Dawn of Redemption,PS2,2008.0,Shooter,Sega,0.36,0.41,0.01,0.04,0.82
36297,Fall of Vengeance,PC,2008.0,Action,Bethesda Softworks,0.15,0.09,0.06,0.03,0.33
36298,Warriors of Horizon,PC,1990.0,Action,Acclaim Entertainment,0.09,0.06,0.01,0.04,0.2
36299,Empire of Valor,PS2,2014.0,Platform,Sony Computer Entertainment,0.66,0.51,0.24,0.01,1.42
36300,Kingdom of Horizon,PS,2014.0,Racing,Electronic Arts,0.03,0.01,0.0,0.0,0.04
36301,Realm of Fire,PC,1999.0,Platform,XS Games,0.47,0.64,0.12,0.03,1.26
36302,Warriors of Storm,X360,2008.0,Action,Electronic Arts,0.02,0.01,0.01,0.0,0.04
36303,Dawn of Origins,PS3,2005.0,Fighting,LucasArts,0.05,0.04,0.0,0.01,0.1
36304,Warriors of Steel,PS,2007.0,Action,BMG Interactive Entertainment,0.4,0.06,0.04,0.02,0.52
36305,Tales of Storm,2600,2014.0,Simulation,THQ,0.12,0.18,0.04,0.12,0.46
36306,Dawn of Twilight,X360,2010.0,Misc,Electronic Arts,0.17,0.09,0.13,0.01,0.4
36307,Secrets of Origins,Wii,2013.0,Action,Ubisoft,0.06,0.06,0.01,0.03,0.16
36308,Rise of Storm,X360,2006.0,Sports,THQ,0.31,0.37,0.04,0.03,0.75
36309,Empire of Redemption,DS,2005.0,Action,Sega,0.13,0.12,0.06,0.17,0.48
36310,Battle for Darkness,PSP,1999.0,Role-Playing,Atari,0.38,0.51,0.08,0.02,0.99
36311,Guardians of Twilight,PS3,2011.0,Strategy,Zoo Digital Publishing,0.1,0.07,0.01,0.01,0.19
36312,Age of Twilight,DS,2007.0,Sports,Ghostlight,0.28,0.02,0.01,0.12,0.43
36313,Rise of Redemption,X360,1996.0,Shooter,Sega,0.32,0.64,0.12,0.05,1.13
36314,Shadow Destiny,DS,2014.0,Fighting,Hudson Soft,0.65,0.65,0.31,0.25,1.86
36315,Quest for Honor,Wii,2006.0,Adventure,Activision,0.06,0.02,0.02,0.01,0.11
36316,Fall of Steel,DS,2002.0,Misc,THQ,0.02,0.03,0.01,0.0,0.06
36317,Quest for Valor,DS,2011.0,Puzzle,Activision,0.03,0.01,0.03,0.0,0.07
36318,Empire of Valor,GC,2004.0,Action,Codemasters,0.02,0.02,0.01,0.0,0.05
36319,Secrets of Destiny,N64,2008.0,Role-Playing,Ubisoft Annecy,2.95,2.14,2.37,0.39,7.85
36320,Dawn of Destiny,PS2,1990.0,Platform,Rocket Company,0.33,0.91,0.36,1.07,2.67
36321,Rise of Steel,PSP,2004.0,Action,THQ,0.14,0.06,0.05,0.01,0.26
36322,Empire of Redemption,PS3,2006.0,Racing,Ubisoft,0.04,0.04,0.0,0.0,0.08
36323,Path of Origins,X360,2004.0,Sports,Konami Digital Entertainment,0.06,0.11,0.01,0.01,0.19
36324,Secrets of Honor,X360,2010.0,Action,Konami Digital Entertainment,0.18,0.09,0.0,0.01,0.28
36325,Dawn of Ashes,PS3,2008.0,Sports,Activision,0.01,0.01,0.0,0.01,0.03
36326,Curse of Honor,XB,2004.0,Puzzle,Activision,0.11,0.07,0.04,0.02,0.24
36327,Fall of Ashes,DS,2009.0,Fighting,Ubisoft,0.16,0.19,0.01,0.03,0.39
36328,Empire of Redemption,DS,2014.0,Sports,Electronic Arts,0.05,0.02,0.01,0.01,0.09
36329,Rise of Vengeance,GBA,2016.0,Action,Electronic Arts,0.11,0.05,0.01,0.0,0.17
36330,Fall of Ruin,PC,2024.0,Misc,Codemasters,0.39,0.04,0.01,0.09,0.53
36331,Path of Steel,PSP,2000.0,Shooter,Eidos Interactive,0.04,0.18,0.01,0.02,0.25
36332,Path of Redemption,X360,2024.0,Simulation,BMG Interactive Entertainment,0.03,0.05,0.01,0.01,0.1
36333,Return to Glory,PSP,2009.0,Puzzle,Sony Computer Entertainment,0.12,0.09,0.01,0.02,0.24
36334,Kingdom of Steel,X360,2004.0,Racing,Sega,0.39,0.18,0.19,0.48,1.24
36335,Shadow Horizon,Wii,2010.0,Shooter,Electronic Arts,0.87,0.05,0.08,0.27,1.27
36336,Age of Legends,PSP,2007.0,Action,Namco Bandai Games,0.03,0.02,0.01,0.01,0.07
36337,Dawn of Redemption,PSP,2001.0,Action,Vivendi Games,0.74,0.11,0.2,0.09,1.14
36338,Empire of Ruin,PC,2007.0,Shooter,Ubisoft,0.09,0.06,0.01,0.01,0.17
36339,Edge of Steel,XB,2010.0,Shooter,Infogrames,0.13,0.13,0.02,0.06,0.34
36340,Return to Origins,Wii,2006.0,Simulation,Idea Factory,0.15,0.33,0.02,0.06,0.56
36341,Tales of Eclipse,Wii,2008.0,Sports,Hudson Soft,0.01,0.02,0.01,0.0,0.04
36342,Guardians of Rebellion,Wii,2008.0,Action,Vivendi Games,0.06,0.15,0.07,0.02,0.3
36343,Fall of Steel,PSP,2008.0,Misc,Idea Factory,0.66,0.07,0.02,0.17,0.92
36344,Quest for Storm,X360,2007.0,Puzzle,Tecmo Koei,0.14,0.07,0.02,0.03,0.26
36345,Edge of Frontier,PS4,1994.0,Platform,D3Publisher,0.21,0.08,0.01,0.01,0.31
36346,Secrets of Frontier,PC,2011.0,Action,Atari,0.16,0.29,0.1,0.06,0.61
36347,Tales of Darkness,PS4,2007.0,Fighting,Ubisoft,0.04,0.04,0.01,0.06,0.15
36348,Legend of Valor,XB,2008.0,Role-Playing,Ubisoft,0.14,0.03,0.04,0.02,0.23
36349,Realm of Eclipse,WiiU,2009.0,Misc,Sony Computer Entertainment,0.14,0.09,0.05,0.04,0.32
36350,Battle for Steel,PS,2010.0,Misc,Electronic Arts,0.16,0.13,0.01,0.06,0.36
36351,Battle for Legends,SAT,2001.0,Shooter,Rocket Company,0.04,0.05,0.01,0.01,0.11
36352,Tales of Storm,PS2,2023.0,Role-Playing,Konami Digital Entertainment,0.37,0.18,0.13,0.05,0.73
36353,Kingdom of Redemption,DS,2001.0,Adventure,Electronic Arts,0.03,0.02,0.03,0.02,0.1
36354,Guardians of Rebellion,PS,1996.0,Shooter,Sony Computer Entertainment,0.05,0.02,0.0,0.03,0.1
36355,Secrets of Redemption,NES,2016.0,Action,PQube,0.09,0.07,0.03,0.02,0.21
36356,Tales of Steel,Wii,2011.0,Sports,Sony Computer Entertainment,0.3,0.06,0.03,0.18,0.57
36357,Battle for Origins,PS2,2001.0,Simulation,Konami Digital Entertainment,0.02,0.01,0.02,0.01,0.06
36358,Return to Steel,PSP,1998.0,Adventure,Tecmo Koei,0.09,0.04,0.02,0.0,0.15
36359,Kingdom of Redemption,PC,2007.0,Role-Playing,Warner Bros. Interactive Entertainment,0.04,0.03,0.0,0.0,0.07
36360,Return to Darkness,PS3,2022.0,Action,Crave Entertainment,0.04,0.04,0.04,0.01,0.13
36361,Quest for Fire,XB,2024.0,Action,GT Interactive,0.05,0.03,0.0,0.01,0.09
36362,Age of Storm,2600,2004.0,Sports,Idea Factory,0.08,0.04,0.08,0.02,0.22
36363,Rise of Ashes,PS4,2011.0,Action,Electronic Arts,0.01,0.01,0.0,0.01,0.03
36364,Edge of Steel,PS3,2006.0,Role-Playing,Electronic Arts,0.15,0.23,0.0,0.04,0.42
36365,Warriors of Origins,PS3,2004.0,Simulation,10TACLE Studios,0.23,0.03,0.24,0.06,0.56
36366,Kingdom of Chaos,Wii,2009.0,Sports,Konami Digital Entertainment,0.02,0.01,0.01,0.01,0.05
36367,Warriors of Eclipse,Wii,2011.0,Simulation,Konami Digital Entertainment,0.16,0.03,0.01,0.02,0.22
36368,Age of Glory,DS,2009.0,Racing,Majesco Entertainment,0.31,0.32,0.01,0.1,0.74
36369,Dawn of Horizon,GBA,2012.0,Action,Warner Bros. Interactive Entertainment,0.0,0.02,0.01,0.01,0.04
36370,Rise of Eclipse,Wii,2012.0,Adventure,Sega,0.94,0.52,0.1,0.14,1.7
36371,Path of Origins,PSV,2012.0,Action,Activision,0.09,0.05,0.0,0.16,0.3
36372,Return to Ashes,N64,2008.0,Adventure,Electronic Arts,0.04,0.01,0.03,0.01,0.09
36373,Shadow Steel,DS,2022.0,Action,Idea Factory,0.03,0.06,0.01,0.0,0.1
36374,Edge of Ashes,GB,2003.0,Misc,Activision,0.06,0.07,0.08,0.04,0.25
36375,Battle for Valor,XB,2004.0,Shooter,Sega,0.07,0.06,0.03,0.02,0.18
36376,Guardians of Horizon,PSP,2003.0,Action,LucasArts,0.32,0.08,0.02,0.0,0.42
36377,Fall of Fire,Wii,2003.0,Action,Sammy Corporation,0.03,0.05,0.02,0.01,0.11
36378,Tales of Origins,PSP,2022.0,Sports,ASCII Entertainment,0.04,0.01,0.02,0.04,0.11
36379,Empire of Eclipse,PS3,2012.0,Role-Playing,Aqua Plus,0.12,0.04,0.1,0.01,0.27
36380,Edge of Rebellion,PS,2002.0,Simulation,Nintendo,0.06,0.02,0.01,0.0,0.09
36381,Return to Redemption,DS,1998.0,Action,Brash Entertainment,0.06,0.05,0.02,0.01,0.14
36382,Legend of Ruin,PS,2007.0,Misc,Vivendi Games,0.12,0.08,0.04,0.34,0.58
36383,Fall of Twilight,PS3,2010.0,Role-Playing,Koch Media,0.02,0.01,0.0,0.0,0.03
36384,Curse of Ruin,DS,2005.0,Sports,Activision,0.16,0.04,0.03,0.03,0.26
36385,Chronicles of Vengeance,PSP,2009.0,Adventure,Electronic Arts,0.15,0.22,0.0,0.06,0.43
36386,Guardians of Steel,PS,2011.0,Sports,Sony Computer Entertainment,0.2,0.39,0.19,0.02,0.8
36387,Battle for Ruin,X360,2005.0,Platform,Nordic Games,0.06,0.11,0.05,0.01,0.23
36388,Edge of Honor,DS,2004.0,Role-Playing,Sony Computer Entertainment,0.05,0.06,0.05,0.02,0.18
36389,Return to Ruin,PS4,2003.0,Action,SNK Playmore,0.03,0.01,0.0,0.01,0.05
36390,Rise of Storm,PS,2006.0,Adventure,Ubisoft,0.07,0.03,0.02,0.0,0.12
36391,Quest for Steel,DS,2011.0,Shooter,Electronic Arts,0.25,0.23,0.06,0.1,0.64
36392,Edge of Twilight,PSP,2009.0,Sports,Crave Entertainment,0.03,0.01,0.0,0.02,0.06
36393,Legend of Destiny,PSP,1991.0,Action,Midway Games,0.0,0.01,0.01,0.0,0.02
36394,Rise of Eclipse,DS,2007.0,Sports,Sega,0.23,0.07,0.07,0.47,0.84
36395,Dawn of Horizon,PS,2006.0,Misc,Activision Value,0.07,0.04,0.0,0.04,0.15
36396,Rise of Valor,GC,2009.0,Sports,TDK Mediactive,0.08,0.35,0.12,0.05,0.6
36397,Secrets of Ruin,XB,2023.0,Shooter,THQ,0.03,0.03,0.0,0.0,0.06
36398,Empire of Legends,PS2,2002.0,Racing,Psygnosis,0.13,0.02,0.03,0.02,0.2
36399,Dawn of Honor,3DS,2009.0,Simulation,THQ,0.07,0.03,0.0,0.01,0.11
36400,Kingdom of Honor,Wii,2007.0,Adventure,Eidos Interactive,0.05,0.17,0.0,0.1,0.32
36401,Rise of Darkness,XOne,1992.0,Adventure,Namco Bandai Games,0.07,0.14,0.03,0.0,0.24
36402,Fall of Storm,DS,2006.0,Shooter,Konami Digital Entertainment,0.28,0.1,0.07,0.01,0.46
36403,Empire of Storm,X360,2014.0,Puzzle,Sega,0.09,0.06,0.0,0.01,0.16
36404,Edge of Glory,PS,2012.0,Sports,THQ,0.36,0.05,0.03,0.24,0.68
36405,Path of Glory,PS2,2002.0,Sports,Activision,0.04,0.01,0.03,0.01,0.09
36406,Quest for Legends,GBA,1997.0,Action,Take-Two Interactive,0.44,0.09,0.03,0.01,0.57
36407,Rise of Glory,PS,2009.0,Role-Playing,Capcom,0.34,0.25,0.22,0.04,0.85
36408,Return to Ashes,DS,2021.0,Action,Namco Bandai Games,0.08,0.12,0.02,0.06,0.28
36409,Shadow Ruin,PS,2013.0,Sports,Namco Bandai Games,0.03,0.01,0.02,0.01,0.07
36410,Empire of Valor,X360,1995.0,Role-Playing,Electronic Arts,0.01,0.01,0.0,0.0,0.02
36411,Tales of Glory,PS2,2009.0,Strategy,Electronic Arts,0.1,0.03,0.0,0.02,0.15
36412,Curse of Destiny,DC,2008.0,Strategy,Nintendo,0.04,0.01,0.0,0.01,0.06
36413,Legend of Glory,PS4,2010.0,Racing,Namco Bandai Games,0.04,0.03,0.03,0.01,0.11
36414,Warriors of Glory,PS3,2012.0,Misc,Marvelous Entertainment,1.6,0.6,0.19,0.17,2.56
36415,Warriors of Twilight,PSP,2008.0,Simulation,Ubisoft,0.05,0.09,0.01,0.01,0.16
36416,Legend of Chaos,PS3,2022.0,Fighting,Electronic Arts,0.03,0.01,0.0,0.0,0.04
36417,Dawn of Ruin,GBA,1998.0,Fighting,Sony Computer Entertainment,0.06,0.02,0.01,0.01,0.1
36418,Kingdom of Valor,SNES,1999.0,Adventure,Namco Bandai Games,0.43,0.16,0.01,0.02,0.62
36419,Kingdom of Darkness,Wii,2004.0,Sports,Electronic Arts,0.11,0.13,0.0,0.03,0.27
36420,Guardians of Rebellion,GC,2015.0,Action,Banpresto,0.16,0.08,0.08,0.13,0.45
36421,Battle for Destiny,PSP,2010.0,Fighting,Tecmo Koei,0.54,0.85,0.1,0.24,1.73
36422,Quest for Vengeance,Wii,2021.0,Action,Electronic Arts,0.11,0.03,0.04,0.01,0.19
36423,Chronicles of Frontier,SNES,2015.0,Sports,Sega,0.56,0.46,0.03,0.09,1.14
36424,Curse of Fire,PSP,2005.0,Role-Playing,Electronic Arts,0.04,0.11,0.29,0.0,0.44
36425,Guardians of Origins,X360,1991.0,Action,Nintendo,0.03,0.06,0.0,0.01,0.1
36426,Fall of Honor,PC,1995.0,Fighting,Nintendo,0.44,0.22,0.14,0.25,1.05
36427,Realm of Frontier,PS3,2009.0,Sports,TDK Mediactive,0.04,0.11,0.08,0.03,0.26
36428,Chronicles of Rebellion,PS3,2022.0,Action,LucasArts,0.27,0.28,0.07,0.32,0.94
36429,Return to Legends,SNES,2006.0,Puzzle,Falcom Corporation,0.09,0.04,0.02,0.01,0.16
36430,Secrets of Fire,PC,2005.0,Sports,Activision,0.02,0.0,0.0,0.0,0.02
36431,Path of Twilight,GC,2008.0,Fighting,Atari,0.01,0.01,0.0,0.0,0.02
36432,Secrets of Valor,PS3,1981.0,Role-Playing,Electronic Arts,0.17,0.05,0.11,0.04,0.37
36433,Legend of Ashes,PSP,2003.0,Adventure,3DO,0.05,0.03,0.01,0.02,0.11
36434,Tales of Legends,WiiU,2021.0,Sports,Nintendo,0.01,0.01,0.0,0.0,0.02
36435,Age of Twilight,PS3,2000.0,Role-Playing,Electronic Arts,0.11,0.11,0.03,0.11,0.36
